usage_id,customer_id,product_type,monthly_balance,num_products,date
585,15807003,Investment,195311.4,1,2025/10/20
586,15593834,Loan,103751.35,1,2026/06/22
587,15576022,Investment,48922293.87,2,2026/03/26
588,15600110,Savings,65668.57,1,2026/06/21
589,15672132,Investment,116500.26,1,2025/12/23
590,15774166,Loan,55598.06,2,2025/10/12
591,15614420,Savings,62710.13,2,2026/02/16
592,15727317,Savings,29524.28,3,2026/05/08
593,15616555,Investment,68963.17,1,2025/11/30
594,15719352,Savings,85253.36,2,2026/05/10
595,15655123,Credit Card,50798.48,3,2026/08/22
596,15692761,Loan,903.6,1,2026/08/28
597,15579387,Credit Card,58021.44,2,2026/06/25
598,15605926,Investment,90549.88,2,2025/10/21
599,15799652,Loan,67922.16,2,2026/07/04
600,15718572,Investment,75709.97,2,2026/07/28
601,15661526,Savings,72173.29,2,2026/02/03
602,15578375,Credit Card,67.57,2,2025/09/22
603,15722053,Checking,492.1,2,2026/06/25
604,15702601,Loan,52712.75,2,2026/03/17
605,15604813,Investment,1440.27,2,2025/10/13
606,15655007,Credit Card,1253.16,2,2025/10/01
607,15577064,Checking,53215.5,2,2026/02/21
608,15754929,Investment,28490.18,2,2026/02/28
609,15568326,Investment,525.28,2,2026/04/13
610,15636589,Checking,97.03,2,2026/04/04
611,15783816,Credit Card,621.54,2,2025/11/03
612,15806447,Investment,46581.51,2,2025/12/28
613,15621140,Credit Card,108.81,2,2026/08/03
614,15768530,Loan,207.77,2,2026/07/08
615,15569641,,169670.67,1,2025/09/08
616,15785547,Savings,88892.03,1,2026/07/24
617,15674840,Checking,65796.44,2,2026/07/23
618,15722813,Investment,,1,2026/03/17
619,15761374,Checking,108070.15,2,2025/09/30
620,15681274,Loan,44492.8,1,2026/02/06
621,15600688,Credit Card,1155.75,2,2026/05/29
622,15625713,Savings,60755.16,1,2025/09/24
623,15620443,Loan,195.94,2,2026/02/13
624,15656840,Savings,84307.14,1,2026/06/06
625,15587584,CHECKING,-3232.98,2,2026/06/19
626,15748854,Investment,82061.69,1,2025/11/18
627,15576935,Investment,80183.89,2,2026/02/17
628,15749114,Savings,937.96,2,2026/05/18
629,15715643,Savings,405.21,2,2026/08/26
630,15744691,Checking,1083.6,3,2025/12/25
631,15632185,Investment,35201.39,2,2025/11/20
632,15696047,Checking,127496.29,1,2025/09/28
633,15594349,Credit Card,79070.96,1,2026/08/13
634,15790093,Credit Card,1288.73,2,2026/03/23
635,15569248,Savings,504.94,2,2026/04/19
636,15689168,Checking,66779.67,2,2026/07/04
637,15636872,Credit Card,80082.18,2,2026/06/24
638,15591248,Loan,66461.03,1,2026/05/19
639,15762928,Investment,938.66,1,2025/10/19
640,15635893,Credit Card,253.72,2,2025/12/25
641,15771000,LOAN,278.09,3,2026/04/12
642,15765643,Investment,79367.11,2,2026/01/29
643,15683471,Loan,497.24,2,2026/03/23
644,15673837,Credit Card,98838.59,1,2025/11/17
645,15657809,Loan,36839.51,3,2025/11/09
646,15765300,Investment,20019.26,3,2026/02/22
647,15599131,Investment,75062.26,2,2025/10/15
648,15569430,Checking,128026.58,2,2026/05/04
649,15763662,Loan,,2,2026/06/22
650,15778752,Checking,23817.59,2,2025/09/28
651,15645184,Loan,744.08,2,2026/06/10
652,15753248,Checking,45.48,2,2026/03/26
653,15643496,Investment,39175.27,2,2026/01/15
654,15765258,Investment,594.78,2,2025/10/16
655,15655082,Loan,40927.2,5,2026/03/26
656,15750549,Investment,23235.21,2,2026/05/17
657,15762984,Loan,390.86,2,2026/04/13
658,15704586,Loan,871.49,2,2026/08/26
659,15724099,Savings,196299.58,1,2025/11/08
660,15610419,Savings,153438.06,1,2025/11/11
661,15705458,Loan,19805.32,2,2026/05/07
662,15569446,Investment,89438.93,2,2026/06/16
663,15654700,Loan,114540.03,1,2025/12/13
664,15724527,Checking,,2,2026/05/10
665,15756125,Loan,69249.39,2,2026/03/24
666,15691011,Checking,54315.66,2,2026/08/02
667,15624975,Checking,111675.37,1,2026/06/22
668,15568595,Loan,138273.53,1,2025/12/12
669,15715394,Loan,96172.85,2,2026/06/17
670,15574558,Credit Card,914.05,2,2026/07/15
671,15792679,Checking ,140.04,3,2026/05/29
672,15631460,Loan,284.05,2,2026/01/07
673,15613886,Credit Card,167.06,1,2026/01/05
674,15812607,Loan,82344.7,1,2025/10/09
675,15726289,Savings,142175.91,1,2026/01/17
676,15809265,Savings,621.84,1,2026/04/11
677,15728362,Savings,449.34,2,2026/02/15
678,15677739,Loan,678.55,2,2026/08/19
679,15790235,Checking,47071.14,2,2026/06/24
680,15712536,Loan,744.75,2,2025/10/18
681,15627195,Checking,48222.11,2,2025/10/30
682,15606507,Loan,490.9,2,2026/08/12
683,15601324,CREDIT CARD,348.01,2,2026/04/02
684,15803965,Loan,107060.57,1,2026/04/07
685,15662238,LOAN,87186.96,1,2026/03/09
686,15806926,Credit Card,51204.79,2,2026/02/28
687,15809057,Investment,279.27,2,2025/12/09
688,15598485,Investment,38903.56,1,2026/02/14
689,15637461,Credit Card,893.45,2,2026/02/26
690,15627185,Checking,64023.8,2,2026/07/04
691,15767414,Checking ,56488.87,2,2026/08/04
692,15584271,Checking,448.66,2,2025/09/15
693,15802381,Loan,41174.06,1,2026/02/06
694,15750476,Savings,428.3,2,2025/11/28
695,15662865,Savings,289.76,2,2026/03/01
696,15761854,CHECKING,902.7,1,2026/07/15
697,15752588,Savings,544.64,2,2026/04/17
698,15614643,Investment,549.31,2,2026/07/19
699,15746749,Investment,11.18,2,2025/11/16
700,15607485,Loan,767.04,2,2026/04/16
701,15756655,Loan,104.0,2,2025/09/25
702,15583718,Investment,162334.29,1,2025/12/31
703,15596552,Investment,93282.46,1,2025/12/14
704,15576185,Savings,668.73,2,2026/08/19
705,15619699,Loan,338.64,1,2026/03/13
706,15623210,Savings,,3,2025/11/21
707,15697045,Loan,40.37,2,2025/10/16
708,15768193,Savings,70284.22,2,2025/10/30
709,15695174,Savings,164026.78,1,2025/09/30
710,15587507,Loan,730.97,1,2026/01/05
711,15601026,Checking,173162.15,1,2026/07/17
712,15700813,Investment,47936.87,2,2025/11/17
713,15707025,Credit Card,108.34,2,2026/01/28
714,15703437,Credit Card,135.71,2,2025/09/10
715,15593499,Checking,155.75,1,2026/02/25
716,15577905,Checking,50178.8,2,2026/08/24
717,15767894,Credit Card,940.49,2,2025/10/29
718,15607629,Credit Card,23.79,2,2026/02/06
719,15728167,Savings,133219.09,1,2026/04/21
720,15701037,Credit Card,38.79,2,2026/05/02
721,15658449,Credit Card,35037.61,1,2025/09/14
722,15770516,Credit Card,123993.43,2,2026/02/19
723,15589401,Loan,299.33,2,2025/12/19
724,15684951,Checking,38004.96,2,2026/06/05
725,15669060,Checking,674.4,2,2025/12/20
726,15723320,Checking,56783.21,2,2025/12/16
727,15705506,Loan,203.04,2,2026/06/09
728,15734762,Investment,25930.83,3,2026/05/28
729,15671390,Loan,780.31,2,2026/01/13
730,15807593,Investment,55765.96,1,2026/06/10
731,15740487,Investment,735.83,3,2026/05/08
732,15683930,Checking,44327.62,2,2026/07/18
733,15644934,Loan,112498.07,1,2025/11/14
734,15619360,Loan,203.46,1,2026/08/24
735,15749130,Investment,64251.19,1,2026/08/26
736,15771702,Credit Card,,2,2026/08/11
737,15598586,Investment,97743.79,1,2025/09/12
738,15595010,Credit Card,417.62,2,2026/03/14
739,15666095,Credit Card,35594.48,2,2026/06/28
740,15795519,Checking,139898.09,1,2026/08/08
741,15715715,Investment,-2439.78,2,2026/05/30
742,15720687,Loan,116141.01,1,2025/09/25
743,15627412,Savings,507.15,2,2026/01/11
744,15764444,Loan,85527.16,2,2025/11/29
745,15594340,Savings,81124.91,1,2025/10/03
746,15640855,Checking,59739.58,2,2026/01/26
747,15800814,Loan,28333.11,2,2025/12/14
748,15808689,Investment,159.25,2,2026/08/25
749,15587443,Investment,296.59,2,2026/07/16
750,15626948,Investment,111264.5,2,2026/01/19
751,15713094,Investment,21071011.97,2,2025/09/30
752,15793197,Savings,99295.96,1,2026/04/29
753,15801152,Checking,51816.7,2,2026/08/04
754,15727408,Savings,51061.89,2,2025/09/07
755,15718454,Savings,,2,2025/10/07
756,15738785,Loan,151.21,3,2026/03/20
757,15640161,Investment,80898.52,2,2026/08/07
758,15720968,Credit Card,50515.7,2,2026/01/19
759,15736879,Loan,1138.78,1,2026/08/08
760,15644572,Checking,152902.14,1,2026/08/06
761,15694530,Checking,209956.03,1,2026/03/06
762,15808868,Credit Card,45957.77,3,2025/10/28
763,15652400,Savings,171031.94,1,2025/09/12
764,15780038,Savings,32640.77,2,2026/01/30
765,15803976,,1063.09,2,2026/08/01
766,15650591,Loan,113486.1,1,2026/03/19
767,15657214,Savings,805.7,2,2025/12/30
768,15666633,Credit Card,513.83,2,2026/03/16
769,15681007,Credit Card,26952.59,4,2026/05/21
770,15681327,Loan,864.75,2,2026/09/01
771,15691840,Checking,83991.34,2,2025/10/23
772,15767722,Checking,195432.36,1,2026/02/11
773,15724154,Checking,206671.62,1,2026/05/09
774,15605684,Loan,117186.82,1,2026/07/05
775,15598884,Checking,237.91,1,2026/06/02
776,15690372,Investment,112109.62,2,2025/10/18
777,15765415,Checking,93748.99,1,2025/12/07
778,15571121,Credit Card,158226.53,1,2025/12/13
779,15634218,Credit Card,69951.47,2,2026/05/17
780,15627630,Investment,639.29,2,2026/04/25
781,15812197,Savings,70468.55,1,2026/06/17
782,15744273,Investment,65657.73,2,2026/09/02
783,15685243,Checking,599.56,2,2025/09/14
784,15661670,Checking,97571.48,1,2025/09/23
785,15733705,Credit Card,28691.19,2,2026/01/07
786,15742172,Savings,77113.56,2,2026/06/01
787,15621685,Loan,65341.42,2,2026/02/06
788,15787222,Investment,43805.97,2,2026/02/20
789,15579131,Credit Card,761.88,2,2026/05/11
790,15717498,Loan,70500.85,2,2026/03/23
791,15672983,Savings,34286.8,2,2025/11/22
792,15795564,,101160.0,2,2025/09/12
793,15671930,Checking,476.71,2,2026/02/27
794,15763460,Checking,117527.06,1,2026/08/19
795,15583033,Savings,732.8,2,2026/03/02
796,15700487,Savings,41801.4,3,2026/03/03
797,15574743,Credit Card,936.99,1,2026/07/20
798,15587419,Investment,666.64,2,2026/02/04
799,15678067,Savings,575.03,2,2026/01/01
800,15718454,Loan,432.52,2,2026/05/17
801,15737735,CREDIT CARD,79599.17,1,2026/01/22
802,15713854,Loan,228.32,2,2025/10/04
803,15571928,Loan,84.03,3,2026/07/20
804,15776596,Checking ,188450.39,1,2026/01/12
805,15566660,Savings,486.98,3,2026/03/20
806,15587066,Investment,,1,2025/09/18
807,15650026,Credit Card,31286.0,2,2026/06/14
808,15647306,Investment,101043.79,1,2026/01/24
809,15794171,Investment,95904.47,1,2025/12/27
810,15596303,Loan,647.19,2,2025/11/19
811,15633729,Checking,152047.96,1,2026/02/24
812,15575438,Savings,145408.35,1,2026/03/23
813,15660878,Investment,69766.96,2,2026/08/05
814,15754574,,464.85,2,2025/11/12
815,15731751,Checking,126850.79,1,2025/10/17
816,15568885,,139016.42,1,2026/03/17
817,15724428,Loan,184.87,2,2026/05/27
818,15812720,Loan,86403.59,2,2026/08/16
819,15731890,Investment,128079.3,1,2026/07/13
820,15760294,Credit Card,126814.11,1,2026/07/20
821,15719793,Checking,1189.63,2,2026/08/20
822,15686913,Investment,768.75,1,2025/12/28
823,15768881,Checking,257.27,2,2026/04/04
824,15786680,Checking,16.68,2,2026/01/04
825,15638621,Checking,56976.98,1,2026/06/23
826,15770474,Checking,482.43,3,2025/11/20
827,15656029,Loan,843.12,2,2026/04/09
828,15570194,Savings,181.64,2,2026/02/09
829,15740476,Checking,112962.1,2,2026/07/09
830,15774358,Investment,150540.31,1,2026/02/18
831,15691150,Credit Card,111418.25,1,2026/04/20
832,15730590,Loan,62766.47,2,2026/06/07
833,15680752,Savings,604.66,1,2025/11/09
834,15764021,Savings,31308.77,2,2025/12/17
835,15718106,Savings,253.12,2,2026/08/03
836,15583392,Checking,58524.72,3,2025/11/12
837,15727619,Credit Card,40055.82,3,2026/06/27
838,15586931,Credit Card,1080.08,1,2026/06/07
839,15650237,Investment,607.42,2,2026/08/19
840,15603683,Loan,78163.18,2,2025/12/15
841,15793311,Loan,41832.58,2,2025/11/12
842,15594133,Checking,684.09,3,2026/02/08
843,15609286,Investment,277258.73,1,2026/08/21
844,15754068,Savings,960.84,2,2026/08/30
845,15791216,Checking,174320.87,1,2026/05/29
846,15593782,Loan,35206.78,3,2025/11/11
847,15735388,Investment,63513.53,2,2026/04/11
848,15759966,,52022.81,2,2025/11/16
849,15567860,Checking,12483.91,2,2026/08/04
850,15679550,Credit Card,220.94,2,2026/06/19
851,15714939,Checking,179396.69,1,2025/11/22
852,15599535,Checking,47032.38,1,2026/02/12
853,15679453,Investment,202495.02,1,2025/10/07
854,15600575,Checking,51.97,2,2026/06/15
855,15812917,Savings,63451.23,2,2026/06/02
856,15649992,Loan,55995.72,2,2025/11/02
857,15567367,Loan,78519.31,1,2025/12/06
858,15572021,Loan,46268.46,2,2026/02/12
859,15662532,Credit Card,104636.23,2,2025/11/16
860,15686999,Savings,523.31,2,2025/09/18
861,15618182,investment,465.05,2,2026/02/13
862,15755416,Loan,83061.85,1,2026/04/02
863,15799910,Savings,82.37,2,2026/04/01
864,15635905,Investment,308.63,2,2026/02/05
865,15703059,Checking,132336.34,1,2026/04/17
866,15619955,Savings,31684.61,3,2026/07/26
867,15756560,Checking,-3276.63,2,2026/01/21
868,15689514,Savings,115981.93,1,2025/11/19
869,15597957,Savings,1044.93,2,2025/12/08
870,15722632,Savings,74728.58,1,2025/10/27
871,15617052,Credit Card,656.57,1,2025/11/09
872,15769917,Savings,41835.75,3,2025/12/06
873,15732943,Loan,88374.53,1,2025/09/16
874,15567980,checking,93406.72,1,2026/07/13
875,15738715,Savings,40304296.34,3,2026/07/15
876,15655859,Checking,61653.77,2,2026/01/17
877,15631868,Savings,117633.12,1,2026/07/10
878,15650034,Savings,638.3,1,2026/06/20
879,15620507,Savings,163445.38,1,2026/07/13
880,15768282,Savings ,56449.55,2,2025/12/30
881,15699389,Investment,79543.19,1,2026/07/05
882,15688007,Investment,269229.15,1,2025/12/30
883,15777076,Savings,59.42,2,2025/12/30
884,15796313,Checking,80172.18,2,2026/08/20
885,15777616,Credit Card,36363.84,1,2025/09/16
886,15623210,Checking,50977.03,3,2026/03/05
887,15700946,Savings,23393105.1,1,2025/10/13
888,15674811,Loan,36677.12,2,2026/08/21
889,15658364,Savings,209094.66,1,2026/05/05
890,15582129,Loan,13812.06,3,2025/11/10
891,15805312,Savings,109480.1,1,2026/05/18
892,15781702,Investment,60470.38,2,2026/07/09
893,15620832,Investment,86.28,2,2026/05/01
894,15641175,Investment,34013.34,3,2026/09/02
895,15740072,Savings,50137.51,2,2026/08/01
896,15677146,Savings,72424.54,2,2026/03/13
897,15628813,Loan,96300.39,1,2025/12/06
898,15752409,Investment,589.08,2,2026/03/20
899,15578073,Credit Card,715.07,2,2026/05/12
900,15810978,Savings,206.24,2,2026/05/03
901,15746726,Loan,73389.0,1,2025/11/12
902,15701376,,60264.32,2,2025/11/25
903,15641043,Investment,694.5,2,2025/12/10
904,15611794,Credit Card,57357.93,2,2025/12/27
905,15770435,Credit Card,62125.87,2,2025/09/19
906,15803685,Loan,52192.53,2,2026/03/31
907,15643188,Credit Card,46859.68,2,2025/09/10
908,15792107,Loan,364.78,1,2026/01/19
909,15767954,Investment,54435.56,2,2026/04/02
910,15712264,Loan,560.25,2,2025/12/25
911,15652540,Checking,301.44,2,2026/08/12
912,15664523,Credit Card,,2,2025/12/15
913,15601008,savings,555.99,2,2025/12/16
914,15665629,Investment,757.28,2,2025/10/06
915,15664754,Savings,,4,2025/12/02
916,15595153,Checking,45888.53,2,2026/04/15
917,15708693,Investment,16146429.49,2,2026/07/15
918,15672821,Loan,49.75,2,2026/05/11
919,15736760,Credit Card,,1,2026/08/21
920,15775490,Savings ,88563.06,2,2026/02/16
921,15795246,Checking,80900.76,2,2026/04/25
922,15705383,Checking,179381.08,1,2026/01/07
923,15811036,Checking,138224.65,1,2026/04/09
924,15800268,Savings,117887.61,1,2026/03/29
925,15647191,Credit Card,490.4,2,2025/09/24
926,15750755,Credit Card,408.64,2,2026/07/11
927,15581198,Savings,68191.98,1,2026/03/16
928,15584288,INVESTMENT,553.44,2,2026/02/10
929,15711991,,538.99,2,2026/03/23
930,15572361,Loan,218921.74,1,2026/07/13
931,15636548,CHECKING,425.56,2,2026/06/22
932,15670755,Loan,368.01,2,2026/07/04
933,15627514,Savings,863.29,2,2026/06/04
934,15702380,Loan,121.58,2,2026/05/29
935,15612103,Savings,75234.38,1,2026/07/28
936,15594928,Savings,156906.16,1,2026/08/29
937,15813681,Investment,75706.14,2,2025/09/22
938,15771477,Loan,96255.19,1,2026/05/27
939,15684516,Credit Card,142329.68,1,2025/10/28
940,15788215,Investment,83757.43,1,2026/04/22
941,15592854,Checking,11695157.6,1,2026/04/24
942,15626233,Loan,999.35,2,2025/09/24
943,15709523,Savings,39146.76,2,2026/01/06
944,15700601,Investment,71381.61,1,2026/05/26
945,15772030,Loan,824.49,2,2026/06/05
946,15786539,credit card,697.34,2,2026/03/24
947,15593969,Checking,183844.34,1,2025/09/23
948,15649992,Investment,33223.84,2,2026/06/15
949,15626578,Checking,212.1,2,2026/03/20
950,15730418,Savings,950.84,2,2026/05/25
951,15591036,Checking,204150.61,1,2026/07/22
952,15641091,Savings,80522.71,1,2025/09/28
953,15698294,Savings,249.52,2,2025/12/09
954,15645772,Credit Card,405.46,2,2026/01/30
955,15810864,Savings,468.16,2,2026/04/16
956,15780561,Loan,32567.17,2,2026/03/25
957,15637414,Checking,144592.29,1,2026/02/05
958,15687492,Loan,38645.34,2,2026/01/27
959,15656086,Credit Card,72347.01,1,2026/04/27
960,15814004,Credit Card,599.34,2,2025/11/27
961,15575410,Investment,43352242.89,2,2026/04/07
962,15805212,Checking,998.48,2,2026/01/31
963,15568326,Investment,525.28,2,2026/07/13
964,15809087,Investment,863.4,2,2025/09/30
965,15643215,Loan,40011.64,2,2026/08/22
966,15814750,Loan,1220.11,2,2026/05/25
967,15708791,Investment,124393.64,1,2025/11/14
968,15578096,Investment,130797.8,2,2026/04/28
969,15622033,Checking,26925.85,4,2026/07/30
970,15691323,Savings,39916.91,2,2026/04/22
971,15676895,Loan,30406.0,3,2025/10/19
972,15663808,Investment,55883.56,2,2026/05/17
973,15801767,Credit Card,128.6,2,2025/10/30
974,15622117,Savings,1303.77,2,2025/12/04
975,15614827,Checking,109214.76,1,2026/06/29
976,15683168,Loan,463.13,1,2026/08/25
977,15740527,Savings,111131.37,1,2026/06/09
978,15619537,Credit Card,68360.85,2,2025/11/11
979,15800068,Savings,376.29,2,2026/03/23
980,15709451,credit card,55224.81,2,2026/04/02
981,15697789,Checking,70013.6,2,2026/02/15
982,15689953,Savings,131605.49,1,2026/04/21
983,15726676,Savings,232.9,2,2025/09/15
984,15799480,Checking,598.99,2,2025/12/03
985,15768816,Loan,76922.61,2,2026/04/23
986,15591995,Savings,52755.7,2,2026/07/02
987,15718839,Checking,51814.48,2,2026/09/02
988,15688619,Loan,60435.29,2,2025/12/15
989,15726250,Savings,131535.83,2,2026/04/23
990,15678317,Checking,534.34,2,2025/10/19
991,15724663,Loan,755.33,2,2026/01/09
992,15808760,Credit Card,812.31,1,2026/02/15
993,15780925,CreditCard,64680.64,2,2026/08/23
994,15719940,Checking,56238.64,2,2026/08/01
995,15701096,Investment,87541.11,1,2026/09/02
996,15779862,Checking,89430.17,1,2025/11/25
997,15667944,Investment,75867.67,1,2025/11/05
998,15604314,Loan,125831.12,3,2025/10/19
999,15615832,Savings,125480.27,1,2025/10/31
1000,15621457,Loan,54955.48,2,2026/08/30
1001,15608344,Savings,49931.54,3,2026/04/21
1002,15611024,Loan,66550.0,1,2026/07/24
1003,15674720,Savings,158960.41,1,2026/03/07
1004,15628950,Credit Card,90340.54,1,2025/10/16
1005,15589329,Investment,391.15,2,2026/05/29
1006,15615797,Credit Card,116680.23,1,2026/08/31
1007,15780514,Investment,179691.31,1,2026/03/18
1008,15638989,Investment,269147.02,1,2026/05/22
1009,15743456,Credit Card,187.04,2,2026/07/13
1010,15788539,Investment,101651.23,1,2025/11/23
1011,15606435,Credit Card,45397.91,2,2026/03/15
1012,15647546,Checking,67543.62,2,2026/06/11
1013,15808689,Checking,629.95,2,2026/03/16
1014,15591698,Savings,121767.69,1,2025/09/25
1015,15608726,Credit Card,652.89,2,2025/11/29
1016,15757559,Credit Card,310.78,2,2026/02/21
1017,15684958,Checking,73489.36,2,2026/06/19
1018,15673837,Credit Card,98838.59,1,2026/08/06
1019,15809847,Checking,81.2,2,2025/11/18
1020,15778155,Loan,136078.25,1,2025/11/25
1021,15727919,Checking,727.44,2,2025/11/16
1022,15634551,Checking,27501.99,4,2025/12/03
1023,15740283,Loan,1147.6,2,2026/09/02
1024,15697035,Investment,552.59,2,2025/09/29
1025,15791972,Investment,766.32,2,2026/04/05
1026,15699524,Savings,285.65,1,2026/02/07
1027,15735428,Credit Card,379.25,2,2026/02/08
1028,15677305,Checking,69403.08,1,2026/04/19
1029,15771054,Investment,438.79,2,2026/01/28
1030,15809462,,1034.58,2,2026/07/20
1031,15589969,Savings,80.83,1,2025/12/04
1032,15739123,Loan,92228.48,2,2025/11/02
1033,15669987,,33099.8,2,2025/11/09
1034,15643439,Investment,326.45,2,2025/12/15
1035,15761294,Credit Card,105318.93,1,2025/09/04
1036,15714355,Investment,134996.97,1,2026/07/18
1037,15806688,Credit Card,65859.09,3,2026/01/10
1038,15686611,credit card,81895.79,1,2025/09/09
1039,15578747,Loan,102610.6,1,2026/04/25
1040,15678168,Investment,705.58,2,2026/05/15
1041,15764284,Savings,615.38,3,2026/05/16
1042,15700353,Checking,128.96,2,2026/06/08
1043,15581440,Savings,33160.63,2,2025/09/05
1044,15769829,Checking,522.57,2,2026/07/11
1045,15757867,Investment,81892.66,1,2026/05/13
1046,15621550,Loan,58814.19,3,2026/01/02
1047,15708362,Checking,31333.65,2,2025/12/23
1048,15750776,Loan,107494.37,1,2026/07/01
1049,15783955,Checking,,2,2026/08/06
1050,15709476,,37788.84,1,2026/05/04
1051,15812888,Savings,524.04,4,2026/04/23
1052,15743193,Checking,71271.32,2,2026/03/31
1053,15575146,Investment,74493.53,2,2026/04/17
1054,15754053,Credit Card,37.62,3,2025/10/13
