ticket_id,customer_id,issue_type,severity,resolution_time_hrs,date
537,15750497,Payment Failure,Low,35.7,2026/02/03
538,15625740,App Bug,Medium,22.3,2026/05/20
539,15725036,loginn issue,Medium,5.0,2026/02/08
540,15595303,Login Issue,Medium,34.6,2026/08/10
541,15686255,App Bug, High ,4.7,2026/03/31
542,15616270,Card Problem,Low,33.4,2026/02/17
543,15675896,Card Problem,Low,50.1,2026/03/28
544,15646609,Card Problem,High,6.2,2026/08/25
545,15696287,Login Issue,Medium,17.5,2026/02/01
546,15705885,Complaint, Low ,56.4,2026/06/13
547,15583033,Complaint,Low,41.5,2025/11/07
548,15618243,Payment Failure,Low,88.5,2025/12/10
549,15749693,Complaint,High,7.6,2026/04/06
550,15809823,Card Problem,Low,49.8,2026/08/09
551,15635240,Card Problem,Medium,39.4,2026/03/16
552,15709004,Account Update,Low,97.6,2026/08/15
553,15632669,,Medium,29.5,2025/12/01
554,15589431,App Bug,High,5.4,2026/07/15
555,15780142,Card Problem,Medium,36.4,2026/06/21
556,15605286,Complaint,Low,42.3,2026/02/04
557,15592736,Payment Failure,Low,89.8,2026/03/29
558,15591150,Payment Failure,Low,60.4,2026/06/10
559,15580623,Complaint,Low,15.1,2025/09/03
560,15635116,Account Update,High,2.8,2026/02/05
561,15757001,Complaint,Low,40.7,2026/01/27
562,15671172,loginn issue,Critical,1.6,2025/12/19
563,15730447,Card Problem,low,44.0,2026/04/11
564,15651001,Loan Query,Medium  ,24.8,2026/06/26
565,15586680,Payment Failure,Low  ,149.3,2026/07/10
566,15799652,Fraud Alert,Low,,2026/08/04
567,15626144,Loan Query,Critical,0.9,2026/02/14
568,15686909,Payment Failure,Low,69.3,2026/04/29
569,15814040,Login Issue,Critical,2.7,2026/04/17
570,15567328,loginn issue,Low,43.7,2026/04/17
571,15673599,Fraud Alert,Low,73.2,2026/08/14
572,15631800,Complaint,Low,57.2,2025/12/21
573,15602354,Fraud Alert,Low,78.1,2026/05/22
574,15608845,,Medium,31.5,2026/05/03
575,15645103,Complaint,High,3.7,2025/11/28
576,15704681,Complaint,High,-5.0,2026/08/06
577,15681081,Complaint,Low,94.0,2025/10/16
578,15642063,Login Issue,Critical,2.8,2026/01/26
579,15711316,App Bug,Critical,1.9,2026/05/24
580,15605673,Loan Query,Critical,2.7,2026/08/08
581,15710111,Loan Query,High,7.1,2026/07/24
582,15756918,Payment Failure,Low,,2026/07/17
583,15758031,Complaint,High,10.3,2026/02/21
584,15678333,Account Update,Low,81.6,2025/10/20
585,15785798,Fraud Alert,Low,48.6,2026/01/01
586,15750921,Payment Failure,Low,80.3,2026/08/13
587,15654457,Complaint,Low,62.2,2026/02/08
588,15601184,Payment Failure,Medium,19.2,2025/12/27
589,15754301,Login Issue,Low,76.1,2025/12/13
590,15749851,Payment Failure,Low,107.3,2025/11/17
591,15778345,Fraud Alert,Low,98.1,2025/09/15
592,15672798,Payment Failure,Medium,31.3,2025/09/26
593,15605000,Complaint,Low,61.6,2026/01/06
594,15733138,App Bug,Medium,26.7,2026/05/04
595,15621550,Fraud Alert,Medium,19.1,2026/07/12
596,15571995,Complaint,Low,3.0,2025/10/10
597,15617482,Fraud Alert,High,6.9,2026/04/24
598,15608246,Loan Query,High,5.6,2026/04/03
599,15734085,Complaint,Critical,99999.0,2026/07/22
600,15802368,Account Update,Critical,2.6,2026/06/24
601,15807563,Account Update,Medium,24.1,2025/12/11
602,15710553,App Bug,Critical,0.6,2026/08/25
603,15739248,Account Update,Medium,32.5,2026/03/18
604,15610765,Fraud Alert,Low,112.0,2026/05/14
605,15737814,Payment Failure,Medium,30.3,2026/03/26
606,15634591,Complaint,Critical,,2026/01/05
607,15699029,App Bug,Medium,30.3,2025/11/17
608,15684294,Loan Query,Low,75.6,2026/08/04
609,15742126,Card Problem,Medium,40.0,2026/08/21
610,15670427,Loan Query,Medium,13.4,2025/09/05
611,15677906,Login Issue,High,99999.0,2025/10/27
612,15738042,Account Update,Critical,2.3,2026/04/08
613,15750671,Card Problem,Low,44.0,2025/12/24
614,15707291,Card Problem,High,6.4,2025/12/02
615,15635256,Card Problem,Low,51.8,2026/08/25
616,15774857,Account Update,Medium,22.8,2026/05/26
617,15707674,App Bug,Low,,2026/04/28
618,15813660,Login Issue,High,5.5,2025/09/28
619,15791316,,Medium,19.3,2026/06/15
620,15737051,Login Issue,HIGH,,2026/01/08
621,15768104,Account Update,Critical,2.5,2025/11/04
622,15744553,Card Problem,Medium,21.8,2026/04/24
623,15628008,App Bug,Medium,16.5,2025/11/10
624,15569187,Card Problem,Low,108.7,2026/04/28
625,15570205,Fraud Alert,Low,103.5,2026/08/10
626,15664720,Payment Failure,Medium,29.6,2026/06/01
627,15815236,Card Problem,High,7.8,2026/06/16
628,15808526,Fraud Alert,Low,66.1,2026/07/04
629,15814116,Card Problem,high,7.7,2026/02/12
630,15670416,Payment Failure,Critical,2.8,2026/04/17
631,15643752,Loan Query,Low,82.7,2026/07/13
632,15702499,Account Update,High,6.2,2026/05/19
633,15732884,Fraud Alert,Low,39.6,2026/04/09
634,15700937,Loan Query,High,1.2,2026/06/10
635,15795458,Complaint,Medium,22.8,2026/04/19
636,15620443,Account Update,High,7.4,2025/11/23
637,15624781,Fraud Alert,Medium,36.6,2026/05/04
638,15749693,Loan Query,Medium,23.7,2026/04/21
639,15675626,Account Update,Medium,24.9,2026/01/13
640,15815097,Fraud Alert,Low,96.6,2026/01/07
641,15671148,Fraud Alert,Medium,7.6,2026/07/26
642,15671124,Login Issue,Low,115.1,2026/01/22
643,15633834,Loan Query,Medium,99999.0,2026/05/27
644,15761692,Card Problem,Low,58.4,2026/05/09
645,15571002,Account Update,Low,78.6,2026/07/20
646,15668629,Login Issue,Critical,2.1,2026/01/03
647,15723488,App Bug,High,2.3,2026/01/21
648,15662243,Payment Failure,Critical,3.8,2026/04/16
649,15742210,Card Problem,High,3.5,2025/10/12
650,15727177,Account Update,Low,111.4,2026/09/03
651,15575748,Card Problem,Low,96.9,2026/01/27
652,15655952,App Bug,Low,39.5,2026/01/01
653,15796480,Complaint,Low,131.8,2026/01/20
654,15577999,Payment Failure,Critical,2.0,2026/02/21
655,15640034,Payment Failure,Medium,12.8,2026/02/13
656,15772941,Login Issue,High,4.6,2026/06/06
657,15703117,Payment Failure,Low,90.7,2025/10/14
658,15791326,Fraud Alert,Medium,8.7,2025/11/12
659,15712568,Complaint,Medium,18.6,2025/11/19
660,15781914,Complaint,High,2.0,2025/12/30
661,15619674,Login Issue,High,8.1,2026/03/18
662,15688644,Login Issue,High,7.8,2026/08/24
663,15700650,Card Problem,Critical,1.3,2025/11/20
664,15756992,Fraud Alert,Low,40.0,2026/08/30
665,15697201,Complaint,Medium,22.0,2025/12/21
666,15655961,App Bug,Critical,2.2,2025/10/05
667,15638329,Loan Query,Low,49.8,2026/04/03
668,15745083,App Bug,Low,61.9,2026/03/30
669,15603554,Payment Failure,Low,83.8,2026/02/19
670,15596575,Fraud Alert,Critical,-5.0,2026/06/07
671,15755649,Login Issue,Low,69.6,2026/04/29
672,15738785,Account Update,High,7.8,2026/04/03
673,15604314,Complaint,Low,81.8,2025/10/04
674,15785485,Card Problem,Low,88.2,2025/12/17
675,15711716,Complaint,Low,90.6,2026/04/06
676,15699619,Payment Failure,Critical,0.8,2026/03/21
677,15714920,Card Problem,Medium,22.7,2026/06/29
678,15579334,Card Problem,High,4.6,2026/08/25
679,15590199,loginn issue,Low,65.5,2025/09/13
680,15652700,Fraud Alert,Critical,2.6,2026/06/24
681,15587174,App Bug,Critical,2.1,2026/03/16
682,15571193,Card Problem,Critical,2.3,2026/05/05
683,15697034,Complaint,Low,107.2,2025/09/06
684,15814032,Card Problem,Low,103.1,2026/03/02
685,15634359,Payment Failure,Low,,2026/02/02
686,15726556,Complaint,Low,122.2,2026/03/21
687,15580935,Login Issue,Medium,43.7,2026/04/05
688,15744046,Payment Failure,Low,88.5,2026/06/05
689,15790254,Account Update,Medium,30.7,2026/06/09
690,15611669,App Bug,High,7.7,2026/07/08
691,15701037,Fraud Alert,Medium,19.0,2025/12/24
692,15758136,Fraud Alert,Critical,2.2,2026/05/10
693,15719991,Account Update,Low,69.6,2025/12/24
694,15633474,App Bug,Low,59.9,2026/01/20
695,15642833,Account Update,Medium,32.1,2026/04/14
696,15679200,Loan Query,High,6.0,2026/05/09
697,15571869,,Medium,23.8,2025/09/17
698,15670427,Login Issue,Low,62.1,2026/03/21
699,15758451,App Bug,Medium,34.0,2026/02/22
700,15751445,Fraud Alert,Medium,19.6,2026/08/11
701,15657779,Payment Failure,Low,71.5,2026/08/16
702,15780961,App Bug,High,6.3,2026/03/29
703,15573319,,Low,68.5,2025/11/26
704,15715345,Account Update,Medium,35.4,2026/04/30
705,15772650,Loan Query,Low,,2025/11/07
706,15803337,Loan Query,Medium,24.7,2026/07/18
707,15645593,Payment Failure,Critical,2.7,2026/06/03
708,15638068,Loan Query,Medium,15.3,2025/09/16
709,15758451,Fraud Alert,Critical,0.8,2026/03/23
710,15614520,Account Update,Low,48.4,2026/07/03
711,15592751,Login Issue,Medium,48.7,2026/06/18
712,15664802,Loan Query,Low,-5.0,2026/08/08
713,15733119,Loan Query,High,,2025/09/16
714,15708228,Complaint,Low,105.5,2025/10/15
715,15589643,Card Problem,Low,94.6,2026/07/29
716,15649744,Loan Query,LOW,0.5,2026/04/10
717,15687903,Card Problem,Medium,25.5,2025/11/11
718,15751057,Fraud Alert,High,5.6,2026/04/27
719,15740458,App Bug,Critical,2.8,2025/12/05
720,15619616,Account Update,High,7.9,2025/09/28
721,15570947,Complaint,Low,69.4,2026/01/14
722,15713479,App Bug,Low,53.7,2026/03/16
723,15603378,Fraud Alert,Medium,14.9,2026/02/17
724,15629078,Login Issue,Critical,0.5,2025/12/20
725,15685226,App Bug,Low,,2026/04/23
726,15785899,Account Update,medium,27.0,2026/02/17
727,15629545,Card Problem,High,8.1,2026/02/22
728,15592000,Fraud Alert,High,4.1,2026/03/16
729,15731166,Account Update, High ,4.4,2026/01/23
730,15720338,Fraud Alert,Low,74.2,2026/04/06
731,15706647,Complaint,Medium,35.8,2026/01/10
732,15749964,Login Issue,Low,106.2,2025/10/14
733,15681274,loginn issue,Critical,1.7,2026/05/01
734,15769356,Payment Failure,Critical,3.0,2025/09/12
735,15798943,Payment Failure,Medium,22.9,2026/06/06
736,15655961,Card Problem,Critical,2.6,2025/09/29
737,15672152,Login Issue,Critical,2.6,2026/03/01
738,15651369,App Bug,Medium,30.5,2025/12/26
739,15806327,App Bug,Medium,99999.0,2026/08/01
740,15668818,Payment Failure,Low,56.3,2025/10/08
741,15594408,App Bug,Low,90.5,2026/08/02
742,15694209,App Bug,Low,47.1,2025/09/23
743,15641835,Account Update,Low  ,127.0,2025/09/18
744,15627665,App Bug,Critical,2.4,2026/01/07
745,15660147,Card Problem, High ,,2025/12/14
746,15643908,App Bug,High,7.5,2025/09/13
747,15637354,Payment Failure,High,6.2,2026/07/18
748,15658852,App Bug,Low,94.8,2025/11/20
749,15756148,Complaint,High,4.0,2026/01/03
750,15793346,Payment Failure,Medium,31.3,2025/11/06
751,15724307,Account Update,Low,67.0,2026/05/03
752,15809800,App Bug,Critical,1.8,2026/08/11
753,15577398,Complaint,Critical,,2025/10/31
754,15762351,Fraud Alert,High,7.1,2026/06/18
755,15700263,App Bug, Critical ,1.6,2025/12/23
756,15718507,Account Update,Critical,2.7,2026/04/29
757,15724663,Card Problem,Medium  ,49.0,2026/08/27
758,15765732,Card Problem,Critical,0.5,2026/01/12
759,15624293,Account Update,High,4.4,2026/03/10
760,15598586,Loan Query,Medium,41.8,2025/11/27
761,15666173,Payment Failure,Medium,35.2,2026/07/10
762,15580914,Fraud Alert,Low,90.9,2026/07/10
763,15658716,App Bug,High,6.9,2025/10/31
764,15663770,Complaint,Medium,42.6,2025/11/25
765,15664752,Account Update,High,0.5,2026/02/09
766,15797381,Loan Query,Low,115.9,2025/10/28
767,15751022,Payment Failure,Low,42.8,2026/06/26
768,15745794,Account Update,Medium,31.4,2025/09/16
769,15721303,Loan Query,Low,80.5,2026/02/09
770,15702277,Account Update,High,0.5,2026/06/24
771,15599329,Loan Query,High,5.3,2026/08/15
772,15806922,Fraud Alert,Low,,2026/03/14
773,15621687,Payment Failure,Low,,2026/03/25
774,15636860,Card Problem,High,8.6,2025/12/13
775,15622443,Fraud Alert,Low,76.1,2025/10/11
776,15725639,Fraud Alert,Critical,1.2,2026/07/03
777,15700964,Complaint,LOW,61.3,2026/08/22
778,15777855,Payment Failure,High,,2026/07/21
779,15640922,Card Problem,Low,77.5,2026/01/05
780,15598892,Payment Failure,High,3.6,2025/10/25
781,15701074,Login Issue,Low,97.9,2026/08/25
782,15780572,Complaint,Low,61.5,2026/02/04
783,15652693,Complaint,Medium,16.2,2026/08/19
784,15684865,Fraud Alert,Medium,23.9,2026/07/07
785,15782758,Card Problem,Medium,18.9,2025/11/03
786,15691119,,Low,89.8,2026/06/19
787,15681878,Login Issue,Low,64.3,2025/09/24
788,15588670,Complaint,Low,,2026/02/27
789,15712319,Complaint,Medium,99999.0,2026/06/02
790,15693902,Account Update,Medium,26.7,2026/04/10
791,15703413,Complaint,Low,67.8,2026/08/07
792,15650391,Payment Failure,Medium,33.0,2026/03/11
793,15643056,Complaint,Medium,23.7,2025/10/08
794,15788189,Card Problem,Low,84.6,2026/05/20
795,15623502,Account Update,Critical,2.5,2026/07/31
796,15633950,Account Update,Critical,1.3,2026/02/24
797,15728605,Login Issue,Medium,33.6,2025/09/09
798,15674991,Card Problem,Medium,18.5,2026/04/06
799,15723864,Complaint,Medium,26.9,2026/05/11
800,15712403,Card Problem,Medium,13.3,2025/10/27
801,15676521,Complaint,Low,28.2,2026/04/12
802,15616700,Loan Query,Low,69.3,2026/03/07
803,15681924,Complaint,Medium,22.1,2026/07/25
804,15566494,Loan Query,Critical,2.8,2026/04/26
805,15775067,Loan Query,High,5.4,2026/08/31
806,15781465,Card Problem,Low,85.1,2025/11/20
807,15699238,Loan Query,Critical,1.6,2026/04/13
808,15781875,Fraud Alert,Low,20.7,2025/12/02
809,15580227,Card Problem,Critical,1.4,2026/05/28
810,15756471,loginn issue,High,3.8,2026/08/02
811,15671387,Card Problem,High,8.5,2026/01/19
812,15685357,Card Problem,Low,65.7,2026/07/15
813,15801473,Login Issue,Critical,2.0,2026/06/05
814,15809736,Login Issue,Medium,29.1,2026/05/08
815,15586993,,Medium,32.2,2026/04/29
816,15624323,Card Problem,High,8.9,2026/04/14
817,15626507,Complaint,High,5.3,2026/07/03
818,15746695,Login Issue,Low,70.8,2026/01/18
819,15612358,Payment Failure,Medium,28.7,2026/02/15
820,15643439,Payment Failure,Low,45.7,2026/01/06
821,15618446,Payment Failure,High,8.4,2025/10/17
822,15760121,Fraud Alert,Low,60.5,2026/01/23
823,15729718,Payment Failure,Low,164.4,2026/04/21
824,15629475,Login Issue,MEDIUM,11.7,2026/01/05
825,15642391,Login Issue,Low,0.5,2026/04/28
826,15643359,Loan Query,Medium,,2026/06/21
827,15642004,Loan Query,Low,71.6,2026/07/12
828,15802758,Payment Failure,Critical,1.9,2026/08/11
829,15764294,Fraud Alert,Low,69.8,2026/03/16
830,15623277,Complaint,Critical,1.5,2026/02/22
831,15783083,Account Update,Medium,31.7,2025/09/17
832,15578251,App Bug,High,4.9,2026/05/14
833,15756241,App Bug,High,4.2,2026/02/16
834,15758171,App Bug,Medium,21.5,2025/12/05
835,15700046,Login Issue,Low,81.4,2026/05/10
836,15575510,Login Issue,Low,103.0,2025/12/20
837,15782939,Account Update, Critical ,99999.0,2026/03/03
838,15605950,Complaint,Medium,28.8,2026/01/13
839,15684319,Loan Query,Low,127.3,2026/02/24
840,15582892,App Bug,High,2.9,2026/01/24
841,15730705,Complaint,Low,41.0,2026/07/05
842,15754952,Fraud Alert,Medium,26.6,2026/08/28
843,15762138,Payment Failure,High,5.3,2026/01/22
844,15612505,Payment Failure,Medium  ,19.1,2026/06/14
845,15678882,Loan Query,Critical,2.2,2025/09/08
846,15692291,,Medium,14.1,2026/05/25
847,15637753,loginn issue,Medium,11.4,2025/12/09
848,15763093,Loan Query, High ,7.1,2025/10/16
849,15567893,Fraud Alert,High,6.4,2026/01/04
850,15740164,Payment Failure,High,5.0,2026/03/30
851,15744295,Login Issue,Low,,2026/05/11
852,15654495,Complaint,Critical,2.7,2026/06/14
853,15732621,Account Update,Low,79.1,2026/01/04
854,15571081,Fraud Alert,Critical,2.3,2026/08/22
855,15577683,Fraud Alert,Medium,24.8,2026/05/04
856,15795936,Complaint,High,8.7,2026/07/30
857,15697318,Fraud Alert,Critical,1.8,2026/09/02
858,15653620,Card Problem,Critical,3.2,2026/05/12
859,15646609,Complaint,Critical,3.4,2026/04/20
860,15708196,Payment Failure,Medium,18.3,2025/09/11
861,15795511,Complaint,Low,116.9,2025/10/20
862,15807768,App Bug,Medium,32.4,2026/01/31
863,15773098,Fraud Alert,Medium,29.9,2025/12/25
864,15706365,Fraud Alert,Low,66.7,2026/03/29
865,15748608,Payment Failure,Medium,19.1,2026/08/23
866,15569976,Login Issue,High,10.7,2026/01/05
867,15657228,Loan Query,Medium,26.8,2026/02/06
868,15575060,Login Issue,Low,66.2,2026/08/08
869,15591107,App Bug,Critical,1.1,2026/06/27
870,15663964,Payment Failure,Low,83.1,2026/03/10
871,15681126,Account Update,Low,,2026/05/03
872,15676353,Login Issue,Low,71.5,2026/06/13
873,15777743,Payment Failure,Low,33.3,2026/06/01
874,15683562,Login Issue,Medium,9.5,2026/02/26
875,15780498,Loan Query,Medium,22.0,2026/04/08
876,15575623,App Bug,Medium,,2026/06/11
877,15787204,,Medium,24.5,2026/02/19
878,15619801,Complaint,Critical,2.6,2026/03/02
879,15641822,Fraud Alert,High,3.7,2026/08/28
880,15706131,App Bug,Medium,34.8,2026/04/23
881,15566211,Account Update,Low,63.4,2026/01/19
882,15600379,Login Issue,High,7.2,2026/02/06
883,15595324,Complaint,Medium,25.1,2026/01/09
884,15812534,,Low,43.4,2025/12/30
885,15617934,Login Issue,Low,32.2,2025/11/03
886,15750248,Payment Failure,Medium,21.5,2025/12/10
887,15677550,Complaint,Low,64.0,2026/02/11
888,15676353,Card Problem,Critical,2.5,2025/11/03
889,15790810,Complaint,Critical,1.9,2026/06/04
890,15804235,Card Problem,Medium,25.5,2026/08/22
891,15615931,Account Update,Medium,30.6,2025/12/06
892,15777904,Account Update,Medium,5.5,2025/12/10
893,15645355,Loan Query,Low,70.3,2025/12/22
894,15769959,Card Problem,High,8.6,2026/05/08
895,15644765,Complaint,Medium,-5.0,2026/01/22
896,15801441,Fraud Alert,Critical,1.8,2026/07/01
897,15815043,Fraud Alert,Low,59.3,2026/05/29
898,15764409,Login Issue,Medium,23.1,2026/07/05
899,15587596,loginn issue,Medium,33.4,2026/01/25
900,15795224,Account Update,Low,109.6,2025/10/24
901,15623489,Login Issue,High,7.0,2025/12/11
902,15640266,Loan Query,Low,,2026/02/01
903,15771569,Card Problem, Medium ,13.8,2025/12/28
904,15756305,Account Update,High,10.4,2026/03/06
905,15751748,Card Problem,Low,99.1,2025/12/03
906,15595426,Payment Failure,Medium,7.4,2026/02/04
907,15576077,Login Issue,Low,45.9,2025/09/10
908,15606273,Payment Failure,Medium,17.1,2026/08/31
909,15710295,App Bug,Low,45.2,2026/06/03
910,15635531,Loan Query,Low,88.5,2025/11/06
911,15704771,Login Issue,Medium,27.6,2026/01/21
912,15614213,Account Update,Medium,15.6,2025/09/26
913,15650351,Card Problem,Critical,0.9,2025/09/30
914,15581332,Account Update,Critical,1.6,2026/06/13
915,15802088,Account Update,Medium,10.6,2026/01/30
916,15766137,Card Problem,High,8.1,2026/08/26
917,15714397,Payment Failure,Medium,16.2,2025/11/06
918,15619340,Payment Failure,MEDIUM,32.9,2026/07/26
919,15773071,Loan Query, Low ,83.0,2026/05/12
920,15589147,Login Issue,Critical,2.4,2025/10/25
921,15749177,Loan Query,High,8.1,2025/09/09
922,15692744,Loan Query,Low,65.7,2026/06/23
923,15729574,Loan Query,Medium,32.8,2026/01/26
924,15669887,Login Issue,High,8.9,2026/05/01
925,15809057,Card Problem,Medium,12.5,2026/05/06
926,15605791,Complaint,Medium,25.0,2026/04/16
927,15746326,Account Update,Low,84.6,2026/02/24
928,15799924,Loan Query,Medium,13.2,2025/12/06
929,15582246,Loan Query,High  ,2.2,2025/09/29
930,15670343,Fraud Alert,Low,54.3,2026/01/10
931,15612064,Complaint,Medium,30.7,2026/05/05
932,15770974,App Bug,Low,63.3,2025/10/31
933,15805104,App Bug,Low,84.1,2025/10/06
934,15636812,Account Update,Medium,35.5,2026/03/27
935,15642726,Loan Query,High,,2026/05/12
936,15745844,App Bug,Low,73.9,2025/10/10
937,15775662,Card Problem, High ,6.3,2026/06/25
938,15779247,App Bug,Medium,28.4,2026/07/22
939,15643752,Login Issue,Medium,31.0,2026/08/20
940,15811978,Card Problem,High,3.0,2025/09/30
941,15643330,Fraud Alert,medium,42.9,2025/11/19
942,15602282,Fraud Alert,High,2.9,2025/11/18
943,15670943,Loan Query,High,6.2,2026/06/18
944,15765322,Fraud Alert,Medium,24.5,2026/02/05
945,15754999,Account Update,Medium,25.4,2025/10/16
946,15612103,Loan Query,Critical,0.7,2026/01/08
947,15810834,Account Update,Critical,3.0,2025/11/02
948,15628950,Complaint,Low,99999.0,2026/06/15
949,15608760,Fraud Alert,Critical,1.2,2026/04/04
950,15810347,,Critical,1.0,2026/07/10
951,15716605,Complaint,Medium,18.8,2026/07/05
952,15776404,Payment Failure,Low,67.1,2026/07/16
953,15685706,Loan Query,Medium,21.9,2025/12/27
954,15640865,Account Update,Medium,-5.0,2026/05/28
955,15726796,Account Update,Low,80.5,2026/03/16
956,15712960,Card Problem,Medium,36.4,2026/04/21
957,15739131,Card Problem,Low,56.8,2026/04/17
958,15733883,Fraud Alert,Low,50.0,2026/02/02
959,15651554,Fraud Alert,High,5.5,2026/07/01
960,15651868,App Bug,Low,87.7,2026/04/10
961,15627027,Loan Query,Medium,39.0,2026/02/06
962,15787258,Card Problem,Critical,3.2,2026/06/21
963,15778345,,High,2.5,2026/07/17
964,15580227,Card Problem,Low,44.8,2025/10/03
965,15697045,App Bug,Low,80.2,2026/07/12
966,15649112,Card Problem,Critical,-5.0,2025/10/23
967,15735439,Card Problem,Critical,1.5,2025/12/18
968,15690330,Fraud Alert,Medium,24.5,2026/07/20
969,15644005,Account Update, Critical ,2.3,2025/12/20
970,15787772,App Bug,Critical,2.0,2026/01/16
971,15665760,Loan Query,Low,67.4,2026/08/07
972,15656454,Account Update,Low,35.8,2025/10/14
973,15764491,App Bug,Low,53.9,2025/11/22
974,15779862,Card Problem,Critical,2.7,2026/01/03
975,15675450,Card Problem,Low,88.3,2025/11/30
